Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
ukbench,1.5,10,15,16,5,100,1,1.00338,0.914,145.48,0.0132433,874.513,
ukbench,1.5,20,15,16,5,100,1,1.00458,0.8885,145.48,0.0132433,874.513,
ukbench,1.5,30,15,16,5,100,1,1.00458,0.922333,145.48,0.0132433,874.513,
ukbench,1.5,40,15,16,5,100,1,1.00458,0.925,145.48,0.0132433,874.513,
ukbench,1.5,50,15,16,5,100,1,1.00458,0.8926,145.48,0.0132433,874.513,
ukbench,1.5,60,15,16,5,100,1,1.00458,0.909,145.48,0.0132433,874.513,
ukbench,1.5,70,15,16,5,100,1,1.00458,0.905,145.48,0.0132433,874.513,
ukbench,1.5,80,15,16,5,100,1,1.00458,0.9055,145.48,0.0132433,874.513,
ukbench,1.5,90,15,16,5,100,1,1.00458,0.88,145.48,0.0132433,874.513,
ukbench,1.5,100,15,16,5,100,1,1.00458,0.9068,145.48,0.0132433,874.513,
word2vec,1.5,1,15,16,5,100,1,1.02754,0.48,145.333,0.00990232,874.513,
word2vec,1.5,10,15,16,5,100,1,1.02307,0.441,145.333,0.00990232,874.513,
word2vec,1.5,20,15,16,5,100,1,1.02336,0.4065,145.333,0.00990232,874.513,
word2vec,1.5,30,15,16,5,100,1,1.02377,0.385667,145.333,0.00990232,874.513,
word2vec,1.5,40,15,16,5,100,1,1.0242,0.364,145.333,0.00990232,874.513,
word2vec,1.5,50,15,16,5,100,1,1.02468,0.3512,145.333,0.00990232,874.513,
word2vec,1.5,60,15,16,5,100,1,1.02521,0.341333,145.333,0.00990232,874.513,
word2vec,1.5,70,15,16,5,100,1,1.02569,0.332,145.333,0.00990232,874.513,
word2vec,1.5,80,15,16,5,100,1,1.02613,0.322,145.333,0.00990232,874.513,
word2vec,1.5,90,15,16,5,100,1,1.02653,0.315,145.333,0.00990232,874.513,
word2vec,1.5,100,15,16,5,100,1,1.02694,0.3089,145.333,0.00990232,874.513,
yahoomusic,1.5,1,15,16,5,100,1,1.00349,0.91,8.99988,0.00991816,874.513,
yahoomusic,1.5,10,15,16,5,100,1,1.00848,0.813,8.99988,0.00991816,874.513,
yahoomusic,1.5,20,15,16,5,100,1,1.01033,0.786,8.99988,0.00991816,874.513,
yahoomusic,1.5,30,15,16,5,100,1,1.01197,0.771,8.99988,0.00991816,874.513,
yahoomusic,1.5,40,15,16,5,100,1,1.01335,0.7545,8.99988,0.00991816,874.513,
yahoomusic,1.5,50,15,16,5,100,1,1.0147,0.7392,8.99988,0.00991816,874.513,
yahoomusic,1.5,60,15,16,5,100,1,1.01586,0.728167,8.99988,0.00991816,874.513,
yahoomusic,1.5,70,15,16,5,100,1,1.01691,0.718429,8.99988,0.00991816,874.513,
yahoomusic,1.5,80,15,16,5,100,1,1.01794,0.7075,8.99988,0.00991816,874.513,
yahoomusic,1.5,90,15,16,5,100,1,1.01892,0.697,8.99988,0.00991816,874.513,
yahoomusic,1.5,100,15,16,5,100,1,1.01987,0.692,8.99988,0.00991816,874.513,
word2vec,1.5,1,15,16,5,100,1,1.00918,0.69,166.613,0.0197472,874.513,
word2vec,1.5,10,15,16,5,100,1,1.01186,0.566,166.613,0.0197472,874.513,
word2vec,1.5,20,15,16,5,100,1,1.01307,0.521,166.613,0.0197472,874.513,
word2vec,1.5,30,15,16,5,100,1,1.01384,0.492,166.613,0.0197472,874.513,
word2vec,1.5,40,15,16,5,100,1,1.01447,0.47125,166.613,0.0197472,874.513,
word2vec,1.5,50,15,16,5,100,1,1.01502,0.46,166.613,0.0197472,874.513,
word2vec,1.5,60,15,16,5,100,1,1.01552,0.446333,166.613,0.0197472,874.513,
word2vec,1.5,70,15,16,5,100,1,1.01597,0.435,166.613,0.0197472,874.513,
word2vec,1.5,80,15,16,5,100,1,1.01639,0.4245,166.613,0.0197472,874.513,
word2vec,1.5,90,15,16,5,100,1,1.01678,0.417667,166.613,0.0197472,874.513,
word2vec,1.5,100,15,16,5,100,1,1.01717,0.4095,166.613,0.0197472,874.513,
word2vec,1.5,1,15,16,5,100,1,1.00471,0.75,178.017,0.0294542,874.513,
word2vec,1.5,10,15,16,5,100,1,1.00898,0.636,178.017,0.0294542,874.513,
word2vec,1.5,20,15,16,5,100,1,1.00992,0.5975,178.017,0.0294542,874.513,
word2vec,1.5,30,15,16,5,100,1,1.01047,0.567333,178.017,0.0294542,874.513,
word2vec,1.5,40,15,16,5,100,1,1.01089,0.546,178.017,0.0294542,874.513,
word2vec,1.5,50,15,16,5,100,1,1.01131,0.5328,178.017,0.0294542,874.513,
word2vec,1.5,60,15,16,5,100,1,1.01171,0.519167,178.017,0.0294542,874.513,
word2vec,1.5,70,15,16,5,100,1,1.01205,0.509571,178.017,0.0294542,874.513,
word2vec,1.5,80,15,16,5,100,1,1.01235,0.498,178.017,0.0294542,874.513,
word2vec,1.5,90,15,16,5,100,1,1.01265,0.491111,178.017,0.0294542,874.513,
word2vec,1.5,100,15,16,5,100,1,1.01295,0.4829,178.017,0.0294542,874.513,
yahoomusic,1.5,1,15,16,5,100,1,1.00573,0.92,12.5052,0.0194524,874.513,
yahoomusic,1.5,10,15,16,5,100,1,1.00533,0.877,12.5052,0.0194524,874.513,
yahoomusic,1.5,20,15,16,5,100,1,1.00648,0.866,12.5052,0.0194524,874.513,
yahoomusic,1.5,30,15,16,5,100,1,1.00728,0.852667,12.5052,0.0194524,874.513,
yahoomusic,1.5,40,15,16,5,100,1,1.00796,0.84125,12.5052,0.0194524,874.513,
yahoomusic,1.5,50,15,16,5,100,1,1.00868,0.8264,12.5052,0.0194524,874.513,
yahoomusic,1.5,60,15,16,5,100,1,1.00932,0.818833,12.5052,0.0194524,874.513,
yahoomusic,1.5,70,15,16,5,100,1,1.00988,0.81,12.5052,0.0194524,874.513,
yahoomusic,1.5,80,15,16,5,100,1,1.01046,0.80225,12.5052,0.0194524,874.513,
yahoomusic,1.5,90,15,16,5,100,1,1.01102,0.796222,12.5052,0.0194524,874.513,
yahoomusic,1.5,100,15,16,5,100,1,1.01157,0.7878,12.5052,0.0194524,874.513,
yahoomusic,1.5,1,15,16,5,100,1,1.00087,0.95,12.1732,0.0272323,874.513,
yahoomusic,1.5,10,15,16,5,100,1,1.00185,0.941,12.1732,0.0272323,874.513,
yahoomusic,1.5,20,15,16,5,100,1,1.00257,0.927,12.1732,0.0272323,874.513,
yahoomusic,1.5,30,15,16,5,100,1,1.00324,0.918667,12.1732,0.0272323,874.513,
yahoomusic,1.5,40,15,16,5,100,1,1.0038,0.9135,12.1732,0.0272323,874.513,
yahoomusic,1.5,50,15,16,5,100,1,1.00428,0.9056,12.1732,0.0272323,874.513,
yahoomusic,1.5,60,15,16,5,100,1,1.00471,0.900333,12.1732,0.0272323,874.513,
yahoomusic,1.5,70,15,16,5,100,1,1.00506,0.893143,12.1732,0.0272323,874.513,
yahoomusic,1.5,80,15,16,5,100,1,1.00541,0.886375,12.1732,0.0272323,874.513,
yahoomusic,1.5,90,15,16,5,100,1,1.00575,0.881333,12.1732,0.0272323,874.513,
yahoomusic,1.5,100,15,16,5,100,1,1.00608,0.875,12.1732,0.0272323,874.513,
tiny5m,1.5,1,15,16,5,100,1,1,0.98,898.161,0.0280633,874.513,
tiny5m,1.5,10,15,16,5,100,1,1.00491,0.766,898.161,0.0280633,874.513,
tiny5m,1.5,20,15,16,5,100,1,1.00556,0.752,898.161,0.0280633,874.513,
tiny5m,1.5,30,15,16,5,100,1,1.00615,0.723,898.161,0.0280633,874.513,
tiny5m,1.5,40,15,16,5,100,1,1.00667,0.70675,898.161,0.0280633,874.513,
tiny5m,1.5,50,15,16,5,100,1,1.00705,0.701,898.161,0.0280633,874.513,
tiny5m,1.5,60,15,16,5,100,1,1.00734,0.693833,898.161,0.0280633,874.513,
tiny5m,1.5,70,15,16,5,100,1,1.00759,0.685,898.161,0.0280633,874.513,
tiny5m,1.5,80,15,16,5,100,1,1.0078,0.676125,898.161,0.0280633,874.513,
tiny5m,1.5,90,15,16,5,100,1,1.00799,0.672889,898.161,0.0280633,874.513,
tiny5m,1.5,100,15,16,5,100,1,1.00818,0.6685,898.161,0.0280633,874.513,
crawl,1.5,1,15,16,5,100,1,1.00905,0.84,348.996,0.019504,874.514,
crawl,1.5,10,15,16,5,100,1,1.01423,0.705,348.996,0.019504,874.514,
crawl,1.5,20,15,16,5,100,1,1.01714,0.638,348.996,0.019504,874.514,
crawl,1.5,30,15,16,5,100,1,1.01893,0.606667,348.996,0.019504,874.514,
crawl,1.5,40,15,16,5,100,1,1.02042,0.57875,348.996,0.019504,874.514,
crawl,1.5,50,15,16,5,100,1,1.0217,0.5598,348.996,0.019504,874.514,
crawl,1.5,60,15,16,5,100,1,1.02279,0.546,348.996,0.019504,874.514,
crawl,1.5,70,15,16,5,100,1,1.02376,0.530714,348.996,0.019504,874.514,
crawl,1.5,80,15,16,5,100,1,1.02464,0.51925,348.996,0.019504,874.514,
crawl,1.5,90,15,16,5,100,1,1.02541,0.509889,348.996,0.019504,874.514,
crawl,1.5,100,15,16,5,100,1,1.0261,0.5002,348.996,0.019504,874.514,
tiny5m,1.5,1,15,16,5,100,1,1,0.99,820.056,0.0192583,874.515,
tiny5m,1.5,10,15,16,5,100,1,1.00795,0.684,820.056,0.0192583,874.515,
tiny5m,1.5,20,15,16,5,100,1,1.0093,0.6485,820.056,0.0192583,874.515,
tiny5m,1.5,30,15,16,5,100,1,1.01008,0.631,820.056,0.0192583,874.515,
tiny5m,1.5,40,15,16,5,100,1,1.0108,0.61375,820.056,0.0192583,874.515,
tiny5m,1.5,50,15,16,5,100,1,1.01134,0.603,820.056,0.0192583,874.515,
tiny5m,1.5,60,15,16,5,100,1,1.01175,0.591833,820.056,0.0192583,874.515,
tiny5m,1.5,70,15,16,5,100,1,1.01208,0.582286,820.056,0.0192583,874.515,
tiny5m,1.5,80,15,16,5,100,1,1.01238,0.5745,820.056,0.0192583,874.515,
tiny5m,1.5,90,15,16,5,100,1,1.01266,0.571333,820.056,0.0192583,874.515,
tiny5m,1.5,100,15,16,5,100,1,1.01293,0.5665,820.056,0.0192583,874.515,
crawl,1.5,1,15,16,5,100,1,1.01536,0.76,329.513,0.00986991,874.516,
crawl,1.5,10,15,16,5,100,1,1.0244,0.602,329.513,0.00986991,874.516,
crawl,1.5,20,15,16,5,100,1,1.0286,0.5295,329.513,0.00986991,874.516,
crawl,1.5,30,15,16,5,100,1,1.03073,0.501,329.513,0.00986991,874.516,
crawl,1.5,40,15,16,5,100,1,1.03256,0.48125,329.513,0.00986991,874.516,
crawl,1.5,50,15,16,5,100,1,1.03403,0.465,329.513,0.00986991,874.516,
crawl,1.5,60,15,16,5,100,1,1.03529,0.450333,329.513,0.00986991,874.516,
crawl,1.5,70,15,16,5,100,1,1.03643,0.436857,329.513,0.00986991,874.516,
crawl,1.5,80,15,16,5,100,1,1.0375,0.42725,329.513,0.00986991,874.516,
crawl,1.5,90,15,16,5,100,1,1.03844,0.419222,329.513,0.00986991,874.516,
crawl,1.5,100,15,16,5,100,1,1.03929,0.4093,329.513,0.00986991,874.516,
tiny5m,1.5,1,15,16,5,100,1,1,0.99,737.074,0.00982547,874.517,
tiny5m,1.5,10,15,16,5,100,1,1.01059,0.616,737.074,0.00982547,874.517,
tiny5m,1.5,20,15,16,5,100,1,1.01365,0.5455,737.074,0.00982547,874.517,
tiny5m,1.5,30,15,16,5,100,1,1.01502,0.518,737.074,0.00982547,874.517,
tiny5m,1.5,40,15,16,5,100,1,1.01591,0.51025,737.074,0.00982547,874.517,
tiny5m,1.5,50,15,16,5,100,1,1.01659,0.5028,737.074,0.00982547,874.517,
tiny5m,1.5,60,15,16,5,100,1,1.01711,0.492333,737.074,0.00982547,874.517,
tiny5m,1.5,70,15,16,5,100,1,1.01758,0.485714,737.074,0.00982547,874.517,
tiny5m,1.5,80,15,16,5,100,1,1.01799,0.480375,737.074,0.00982547,874.517,
tiny5m,1.5,90,15,16,5,100,1,1.01837,0.473111,737.074,0.00982547,874.517,
tiny5m,1.5,100,15,16,5,100,1,1.01873,0.4669,737.074,0.00982547,874.517,
nuswide,1.75,1,15,16,5,100,1,1.01433,0.44,36.4989,0.0191143,874.521,
nuswide,1.75,10,15,16,5,100,1,1.01713,0.381,36.4989,0.0191143,874.521,
nuswide,1.75,20,15,16,5,100,1,1.01936,0.36,36.4989,0.0191143,874.521,
nuswide,1.75,30,15,16,5,100,1,1.01936,0.57,36.4989,0.0191143,874.521,
nuswide,1.75,40,15,16,5,100,1,1.01936,0.58425,36.4989,0.0191143,874.521,
nuswide,1.75,50,15,16,5,100,1,1.01936,0.529,36.4989,0.0191143,874.521,
nuswide,1.75,60,15,16,5,100,1,1.01936,0.565167,36.4989,0.0191143,874.521,
nuswide,1.75,70,15,16,5,100,1,1.01936,0.602143,36.4989,0.0191143,874.521,
nuswide,1.75,80,15,16,5,100,1,1.01936,0.576375,36.4989,0.0191143,874.521,
nuswide,1.75,90,15,16,5,100,1,1.01936,0.552667,36.4989,0.0191143,874.521,
nuswide,1.75,100,15,16,5,100,1,1.01936,0.605,36.4989,0.0191143,874.521,
nuswide,1.75,1,15,16,5,100,1,1.01971,0.3,38.8009,0.00964574,874.521,
nuswide,1.75,10,15,16,5,100,1,1.02512,0.285,38.8009,0.00964574,874.521,
nuswide,1.75,20,15,16,5,100,1,1.02821,0.266,38.8009,0.00964574,874.521,
nuswide,1.75,30,15,16,5,100,1,1.02821,0.507333,38.8009,0.00964574,874.521,
nuswide,1.75,40,15,16,5,100,1,1.02821,0.52475,38.8009,0.00964574,874.521,
nuswide,1.75,50,15,16,5,100,1,1.02821,0.4646,38.8009,0.00964574,874.521,
nuswide,1.75,60,15,16,5,100,1,1.02821,0.5045,38.8009,0.00964574,874.521,
nuswide,1.75,70,15,16,5,100,1,1.02821,0.549143,38.8009,0.00964574,874.521,
nuswide,1.75,80,15,16,5,100,1,1.02821,0.517875,38.8009,0.00964574,874.521,
nuswide,1.75,90,15,16,5,100,1,1.02821,0.496444,38.8009,0.00964574,874.521,
nuswide,1.75,100,15,16,5,100,1,1.02821,0.5519,38.8009,0.00964574,874.521,
nuswide,1.75,1,15,16,5,100,1,1.01203,0.5,44.8269,0.0284161,874.521,
nuswide,1.75,10,15,16,5,100,1,1.01389,0.432,44.8269,0.0284161,874.521,
nuswide,1.75,20,15,16,5,100,1,1.01555,0.4175,44.8269,0.0284161,874.521,
nuswide,1.75,30,15,16,5,100,1,1.01555,0.608333,44.8269,0.0284161,874.521,
nuswide,1.75,40,15,16,5,100,1,1.01555,0.62125,44.8269,0.0284161,874.521,
nuswide,1.75,50,15,16,5,100,1,1.01555,0.5682,44.8269,0.0284161,874.521,
nuswide,1.75,60,15,16,5,100,1,1.01555,0.603,44.8269,0.0284161,874.521,
nuswide,1.75,70,15,16,5,100,1,1.01555,0.634714,44.8269,0.0284161,874.521,
nuswide,1.75,80,15,16,5,100,1,1.01555,0.612625,44.8269,0.0284161,874.521,
nuswide,1.75,90,15,16,5,100,1,1.01555,0.588222,44.8269,0.0284161,874.521,
nuswide,1.75,100,15,16,5,100,1,1.01555,0.6385,44.8269,0.0284161,874.521,
nytimes,1.75,1,15,16,5,100,1,1.05365,0.5,47.5928,0.0100085,874.521,
nytimes,1.75,10,15,16,5,100,1,1.11732,0.302,47.5928,0.0100085,874.521,
nytimes,1.75,20,15,16,5,100,1,1.14352,0.2,47.5928,0.0100085,874.521,
nytimes,1.75,30,15,16,5,100,1,1.15932,0.151667,47.5928,0.0100085,874.521,
nytimes,1.75,40,15,16,5,100,1,1.17031,0.12625,47.5928,0.0100085,874.521,
nytimes,1.75,50,15,16,5,100,1,1.17884,0.1112,47.5928,0.0100085,874.521,
nytimes,1.75,60,15,16,5,100,1,1.18568,0.0986667,47.5928,0.0100085,874.521,
nytimes,1.75,70,15,16,5,100,1,1.19134,0.0895714,47.5928,0.0100085,874.521,
nytimes,1.75,80,15,16,5,100,1,1.19616,0.083375,47.5928,0.0100085,874.521,
nytimes,1.75,90,15,16,5,100,1,1.20036,0.0805556,47.5928,0.0100085,874.521,
nytimes,1.75,100,15,16,5,100,1,1.2041,0.0776,47.5928,0.0100085,874.521,
nytimes,1.75,1,15,16,5,100,1,1.03228,0.54,51.8208,0.01999,874.521,
nytimes,1.75,10,15,16,5,100,1,1.08127,0.351,51.8208,0.01999,874.521,
nytimes,1.75,20,15,16,5,100,1,1.10408,0.2375,51.8208,0.01999,874.521,
nytimes,1.75,30,15,16,5,100,1,1.11776,0.188333,51.8208,0.01999,874.521,
nytimes,1.75,40,15,16,5,100,1,1.12672,0.163,51.8208,0.01999,874.521,
nytimes,1.75,50,15,16,5,100,1,1.13355,0.149,51.8208,0.01999,874.521,
nytimes,1.75,60,15,16,5,100,1,1.1392,0.141,51.8208,0.01999,874.521,
nytimes,1.75,70,15,16,5,100,1,1.14387,0.135857,51.8208,0.01999,874.521,
nytimes,1.75,80,15,16,5,100,1,1.14785,0.13575,51.8208,0.01999,874.521,
nytimes,1.75,90,15,16,5,100,1,1.15134,0.138111,51.8208,0.01999,874.521,
nytimes,1.75,100,15,16,5,100,1,1.15443,0.1388,51.8208,0.01999,874.521,
nytimes,1.75,1,15,16,5,100,1,1.02456,0.61,52.4586,0.0298894,874.521,
nytimes,1.75,10,15,16,5,100,1,1.06232,0.382,52.4586,0.0298894,874.521,
nytimes,1.75,20,15,16,5,100,1,1.08253,0.263,52.4586,0.0298894,874.521,
nytimes,1.75,30,15,16,5,100,1,1.09535,0.213333,52.4586,0.0298894,874.521,
nytimes,1.75,40,15,16,5,100,1,1.10396,0.18625,52.4586,0.0298894,874.521,
nytimes,1.75,50,15,16,5,100,1,1.11021,0.1726,52.4586,0.0298894,874.521,
nytimes,1.75,60,15,16,5,100,1,1.11512,0.1665,52.4586,0.0298894,874.521,
nytimes,1.75,70,15,16,5,100,1,1.11923,0.164857,52.4586,0.0298894,874.521,
nytimes,1.75,80,15,16,5,100,1,1.12273,0.16725,52.4586,0.0298894,874.521,
nytimes,1.75,90,15,16,5,100,1,1.1258,0.172778,52.4586,0.0298894,874.521,
nytimes,1.75,100,15,16,5,100,1,1.12852,0.1782,52.4586,0.0298894,874.521,
astro1m,1.75,1,15,16,5,100,1,1.02873,0.24,174.47,0.00992879,874.521,
astro1m,1.75,10,15,16,5,100,1,1.03376,0.195,174.47,0.00992879,874.521,
astro1m,1.75,20,15,16,5,100,1,1.0376,0.172,174.47,0.00992879,874.521,
astro1m,1.75,30,15,16,5,100,1,1.03998,0.153333,174.47,0.00992879,874.521,
astro1m,1.75,40,15,16,5,100,1,1.04187,0.14525,174.47,0.00992879,874.521,
astro1m,1.75,50,15,16,5,100,1,1.04325,0.1394,174.47,0.00992879,874.521,
astro1m,1.75,60,15,16,5,100,1,1.04433,0.132333,174.47,0.00992879,874.521,
astro1m,1.75,70,15,16,5,100,1,1.04522,0.127714,174.47,0.00992879,874.521,
astro1m,1.75,80,15,16,5,100,1,1.04601,0.123625,174.47,0.00992879,874.521,
astro1m,1.75,90,15,16,5,100,1,1.04667,0.120111,174.47,0.00992879,874.521,
astro1m,1.75,100,15,16,5,100,1,1.04725,0.1179,174.47,0.00992879,874.521,
astro1m,1.75,1,15,16,5,100,1,1.01951,0.38,174.16,0.0197286,874.521,
astro1m,1.75,10,15,16,5,100,1,1.02394,0.271,174.16,0.0197286,874.521,
astro1m,1.75,20,15,16,5,100,1,1.02754,0.2455,174.16,0.0197286,874.521,
astro1m,1.75,30,15,16,5,100,1,1.02957,0.223,174.16,0.0197286,874.521,
astro1m,1.75,40,15,16,5,100,1,1.03107,0.21225,174.16,0.0197286,874.521,
astro1m,1.75,50,15,16,5,100,1,1.03228,0.2056,174.16,0.0197286,874.521,
astro1m,1.75,60,15,16,5,100,1,1.03323,0.196167,174.16,0.0197286,874.521,
astro1m,1.75,70,15,16,5,100,1,1.03404,0.190714,174.16,0.0197286,874.521,
astro1m,1.75,80,15,16,5,100,1,1.03474,0.185875,174.16,0.0197286,874.521,
astro1m,1.75,90,15,16,5,100,1,1.03532,0.180889,174.16,0.0197286,874.521,
astro1m,1.75,100,15,16,5,100,1,1.03584,0.1767,174.16,0.0197286,874.521,
audio,1.75,1,15,16,5,100,1,1.00443,0.92,3.52333,0.0088529,874.521,
audio,1.75,10,15,16,5,100,1,1.00887,0.847,3.52333,0.0088529,874.521,
audio,1.75,20,15,16,5,100,1,1.01208,0.8055,3.52333,0.0088529,874.521,
audio,1.75,30,15,16,5,100,1,1.01208,0.867,3.52333,0.0088529,874.521,
audio,1.75,40,15,16,5,100,1,1.01208,0.873,3.52333,0.0088529,874.521,
audio,1.75,50,15,16,5,100,1,1.01208,0.83,3.52333,0.0088529,874.521,
audio,1.75,60,15,16,5,100,1,1.01208,0.851,3.52333,0.0088529,874.521,
audio,1.75,70,15,16,5,100,1,1.01208,0.852,3.52333,0.0088529,874.521,
audio,1.75,80,15,16,5,100,1,1.01208,0.849125,3.52333,0.0088529,874.521,
audio,1.75,90,15,16,5,100,1,1.01208,0.820333,3.52333,0.0088529,874.521,
audio,1.75,100,15,16,5,100,1,1.01208,0.8529,3.52333,0.0088529,874.521,
audio,1.75,1,15,16,5,100,1,1.00275,0.94,3.83716,0.0145944,874.521,
audio,1.75,10,15,16,5,100,1,1.00466,0.903,3.83716,0.0145944,874.521,
audio,1.75,20,15,16,5,100,1,1.0067,0.8645,3.83716,0.0145944,874.521,
audio,1.75,30,15,16,5,100,1,1.0067,0.906333,3.83716,0.0145944,874.521,
audio,1.75,40,15,16,5,100,1,1.0067,0.91075,3.83716,0.0145944,874.521,
audio,1.75,50,15,16,5,100,1,1.0067,0.8714,3.83716,0.0145944,874.521,
audio,1.75,60,15,16,5,100,1,1.0067,0.890167,3.83716,0.0145944,874.521,
audio,1.75,70,15,16,5,100,1,1.0067,0.885857,3.83716,0.0145944,874.521,
audio,1.75,80,15,16,5,100,1,1.0067,0.887125,3.83716,0.0145944,874.521,
audio,1.75,90,15,16,5,100,1,1.0067,0.858,3.83716,0.0145944,874.521,
audio,1.75,100,15,16,5,100,1,1.0067,0.8881,3.83716,0.0145944,874.521,
astro1m,1.75,1,15,16,5,100,1,1.01597,0.38,194.119,0.0295284,874.521,
astro1m,1.75,10,15,16,5,100,1,1.01933,0.323,194.119,0.0295284,874.521,
astro1m,1.75,20,15,16,5,100,1,1.02184,0.299,194.119,0.0295284,874.521,
astro1m,1.75,30,15,16,5,100,1,1.02358,0.278333,194.119,0.0295284,874.521,
astro1m,1.75,40,15,16,5,100,1,1.02492,0.26825,194.119,0.0295284,874.521,
astro1m,1.75,50,15,16,5,100,1,1.02596,0.2626,194.119,0.0295284,874.521,
astro1m,1.75,60,15,16,5,100,1,1.02682,0.254,194.119,0.0295284,874.521,
astro1m,1.75,70,15,16,5,100,1,1.02754,0.248,194.119,0.0295284,874.521,
astro1m,1.75,80,15,16,5,100,1,1.02817,0.241125,194.119,0.0295284,874.521,
astro1m,1.75,90,15,16,5,100,1,1.02871,0.235556,194.119,0.0295284,874.521,
astro1m,1.75,100,15,16,5,100,1,1.02918,0.2298,194.119,0.0295284,874.521,
audio,1.75,1,15,16,5,100,1,1.00008,0.99,3.54348,0.0210602,874.521,
audio,1.75,10,15,16,5,100,1,1.00492,0.911,3.54348,0.0210602,874.521,
audio,1.75,20,15,16,5,100,1,1.00639,0.888,3.54348,0.0210602,874.521,
audio,1.75,30,15,16,5,100,1,1.00639,0.922,3.54348,0.0210602,874.521,
audio,1.75,40,15,16,5,100,1,1.00639,0.922,3.54348,0.0210602,874.521,
audio,1.75,50,15,16,5,100,1,1.00639,0.8882,3.54348,0.0210602,874.521,
audio,1.75,60,15,16,5,100,1,1.00639,0.906,3.54348,0.0210602,874.521,
audio,1.75,70,15,16,5,100,1,1.00639,0.899429,3.54348,0.0210602,874.521,
audio,1.75,80,15,16,5,100,1,1.00639,0.901375,3.54348,0.0210602,874.521,
audio,1.75,90,15,16,5,100,1,1.00639,0.872222,3.54348,0.0210602,874.521,
audio,1.75,100,15,16,5,100,1,1.00639,0.9018,3.54348,0.0210602,874.521,
random,1.75,1,15,16,5,100,1,1.00884,0.52,127.986,0.00957146,874.521,
random,1.75,10,15,16,5,100,1,1.02574,0.429,127.986,0.00957146,874.521,
random,1.75,20,15,16,5,100,1,1.04398,0.4085,127.986,0.00957146,874.521,
random,1.75,30,15,16,5,100,1,1.04398,0.602333,127.986,0.00957146,874.521,
random,1.75,40,15,16,5,100,1,1.04398,0.6135,127.986,0.00957146,874.521,
random,1.75,50,15,16,5,100,1,1.04398,0.564,127.986,0.00957146,874.521,
random,1.75,60,15,16,5,100,1,1.04398,0.598,127.986,0.00957146,874.521,
random,1.75,70,15,16,5,100,1,1.04398,0.633,127.986,0.00957146,874.521,
random,1.75,80,15,16,5,100,1,1.04398,0.608375,127.986,0.00957146,874.521,
random,1.75,90,15,16,5,100,1,1.04398,0.586778,127.986,0.00957146,874.521,
random,1.75,100,15,16,5,100,1,1.04398,0.635,127.986,0.00957146,874.521,
random,1.75,1,15,16,5,100,1,1.00584,0.68,135.573,0.0186862,874.521,
random,1.75,10,15,16,5,100,1,1.02249,0.603,135.573,0.0186862,874.521,
random,1.75,20,15,16,5,100,1,1.04029,0.584,135.573,0.0186862,874.521,
random,1.75,30,15,16,5,100,1,1.04029,0.719333,135.573,0.0186862,874.521,
random,1.75,40,15,16,5,100,1,1.04029,0.7275,135.573,0.0186862,874.521,
random,1.75,50,15,16,5,100,1,1.04029,0.6848,135.573,0.0186862,874.521,
random,1.75,60,15,16,5,100,1,1.04029,0.712833,135.573,0.0186862,874.521,
random,1.75,70,15,16,5,100,1,1.04029,0.732571,135.573,0.0186862,874.521,
random,1.75,80,15,16,5,100,1,1.04029,0.71875,135.573,0.0186862,874.521,
random,1.75,90,15,16,5,100,1,1.04029,0.696,135.573,0.0186862,874.521,
random,1.75,100,15,16,5,100,1,1.04029,0.737,135.573,0.0186862,874.521,
random,1.75,1,15,16,5,100,1,1.00456,0.64,139.715,0.0268053,874.521,
random,1.75,10,15,16,5,100,1,1.02213,0.661,139.715,0.0268053,874.521,
random,1.75,20,15,16,5,100,1,1.0372,0.6555,139.715,0.0268053,874.521,
random,1.75,30,15,16,5,100,1,1.0372,0.767,139.715,0.0268053,874.521,
random,1.75,40,15,16,5,100,1,1.0372,0.77325,139.715,0.0268053,874.521,
random,1.75,50,15,16,5,100,1,1.0372,0.7334,139.715,0.0268053,874.521,
random,1.75,60,15,16,5,100,1,1.0372,0.760667,139.715,0.0268053,874.521,
random,1.75,70,15,16,5,100,1,1.0372,0.772143,139.715,0.0268053,874.521,
random,1.75,80,15,16,5,100,1,1.0372,0.762125,139.715,0.0268053,874.521,
random,1.75,90,15,16,5,100,1,1.0372,0.738667,139.715,0.0268053,874.521,
random,1.75,100,15,16,5,100,1,1.0372,0.7771,139.715,0.0268053,874.521,
bigann,1.75,1,15,16,5,100,1,1.00336,0.92,128.325,0.00902066,874.521,
bigann,1.75,10,15,16,5,100,1,1.00587,0.86,128.325,0.00902066,874.521,
bigann,1.75,20,15,16,5,100,1,1.00747,0.8335,128.325,0.00902066,874.521,
bigann,1.75,30,15,16,5,100,1,1.00842,0.81,128.325,0.00902066,874.521,
bigann,1.75,40,15,16,5,100,1,1.00948,0.79675,128.325,0.00902066,874.521,
bigann,1.75,50,15,16,5,100,1,1.01031,0.7852,128.325,0.00902066,874.521,
bigann,1.75,60,15,16,5,100,1,1.01104,0.771833,128.325,0.00902066,874.521,
bigann,1.75,70,15,16,5,100,1,1.01172,0.763,128.325,0.00902066,874.521,
bigann,1.75,80,15,16,5,100,1,1.01236,0.751125,128.325,0.00902066,874.521,
